OrderID;Product;Category;Quantity;RequiredDate;ShippedDate;DayDiff;Freight;Supplier Name;ShipName;ShipCity;ShipCountry
10872;Pâté chinois;Meat/Poultry;10;1998-03-05 00:00:00.000;1998-02-09 00:00:00.000;-24;175,32;United Package;Godos Cocina Típica;Sevilla;Spain
10872;Tarte au sucre;Confections;20;1998-03-05 00:00:00.000;1998-02-09 00:00:00.000;-24;175,32;United Package;Godos Cocina Típica;Sevilla;Spain
10872;Wimmers gute Semmelknödel;Grains/Cereals;15;1998-03-05 00:00:00.000;1998-02-09 00:00:00.000;-24;175,32;United Package;Godos Cocina Típica;Sevilla;Spain
10872;Louisiana Fiery Hot Pepper Sauce;Condiments;21;1998-03-05 00:00:00.000;1998-02-09 00:00:00.000;-24;175,32;United Package;Godos Cocina Típica;Sevilla;Spain
10873;Sir Rodney's Scones;Confections;20;1998-03-06 00:00:00.000;1998-02-09 00:00:00.000;-25;0,82;Speedy Express;Wilman Kala;Helsinki;Finland
10873;Rössle Sauerkraut;Produce;3;1998-03-06 00:00:00.000;1998-02-09 00:00:00.000;-25;0,82;Speedy Express;Wilman Kala;Helsinki;Finland
10874;Ikura;Seafood;10;1998-03-06 00:00:00.000;1998-02-11 00:00:00.000;-23;19,58;United Package;Godos Cocina Típica;Sevilla;Spain
10875;Teatime Chocolate Biscuits;Confections;25;1998-03-06 00:00:00.000;1998-03-03 00:00:00.000;-3;32,37;United Package;Berglunds snabbköp;Luleå;Sweden
10875;Zaanse koeken;Confections;21;1998-03-06 00:00:00.000;1998-03-03 00:00:00.000;-3;32,37;United Package;Berglunds snabbköp;Luleå;Sweden
10875;Maxilaku;Confections;15;1998-03-06 00:00:00.000;1998-03-03 00:00:00.000;-3;32,37;United Package;Berglunds snabbköp;Luleå;Sweden
10876;Spegesild;Seafood;21;1998-03-09 00:00:00.000;1998-02-12 00:00:00.000;-25;60,42;Federal Shipping;Bon app';Marseille;France
10876;Wimmers gute Semmelknödel;Grains/Cereals;20;1998-03-09 00:00:00.000;1998-02-12 00:00:00.000;-25;60,42;Federal Shipping;Bon app';Marseille;France
10877;Pavlova;Confections;30;1998-03-09 00:00:00.000;1998-02-19 00:00:00.000;-18;38,06;Speedy Express;Ricardo Adocicados;Rio de Janeiro;Brazil
10877;Carnarvon Tigers;Seafood;25;1998-03-09 00:00:00.000;1998-02-19 00:00:00.000;-18;38,06;Speedy Express;Ricardo Adocicados;Rio de Janeiro;Brazil
10878;Sir Rodney's Marmalade;Confections;20;1998-03-10 00:00:00.000;1998-02-12 00:00:00.000;-26;46,69;Speedy Express;QUICK-Stop;Cunewalde;Germany
10879;Boston Crab Meat;Seafood;12;1998-03-10 00:00:00.000;1998-02-12 00:00:00.000;-26;8,5;Federal Shipping;Wilman Kala;Helsinki;Finland
10879;Louisiana Fiery Hot Pepper Sauce;Condiments;10;1998-03-10 00:00:00.000;1998-02-12 00:00:00.000;-26;8,5;Federal Shipping;Wilman Kala;Helsinki;Finland
10879;Lakkalikööri;Beverages;10;1998-03-10 00:00:00.000;1998-02-12 00:00:00.000;-26;8,5;Federal Shipping;Wilman Kala;Helsinki;Finland
10880;Tunnbröd;Grains/Cereals;30;1998-03-24 00:00:00.000;1998-02-18 00:00:00.000;-34;88,01;Speedy Express;Folk och fä HB;Bräcke;Sweden
10880;Sirop d'érable;Condiments;30;1998-03-24 00:00:00.000;1998-02-18 00:00:00.000;-34;88,01;Speedy Express;Folk och fä HB;Bräcke;Sweden
10880;Outback Lager;Beverages;50;1998-03-24 00:00:00.000;1998-02-18 00:00:00.000;-34;88,01;Speedy Express;Folk och fä HB;Bräcke;Sweden
10881;Röd Kaviar;Seafood;10;1998-03-11 00:00:00.000;1998-02-18 00:00:00.000;-21;2,84;Speedy Express;Cactus Comidas para llevar;Buenos Aires;Argentina
10882;Singaporean Hokkien Fried Mee;Grains/Cereals;25;1998-03-11 00:00:00.000;1998-02-20 00:00:00.000;-19;23,1;Federal Shipping;Save-a-lot Markets;Boise;USA
10882;Maxilaku;Confections;20;1998-03-11 00:00:00.000;1998-02-20 00:00:00.000;-19;23,1;Federal Shipping;Save-a-lot Markets;Boise;USA
10882;Tourtière;Meat/Poultry;32;1998-03-11 00:00:00.000;1998-02-20 00:00:00.000;-19;23,1;Federal Shipping;Save-a-lot Markets;Boise;USA
10883;Guaraná Fantástica;Beverages;8;1998-03-12 00:00:00.000;1998-02-20 00:00:00.000;-20;0,53;Federal Shipping;Lonesome Pine Restaurant;Portland;USA
10884;Sir Rodney's Scones;Confections;40;1998-03-12 00:00:00.000;1998-02-13 00:00:00.000;-27;90,97;United Package;Let's Stop N Shop;San Francisco;USA
10884;Gnocchi di nonna Alice;Grains/Cereals;21;1998-03-12 00:00:00.000;1998-02-13 00:00:00.000;-27;90,97;United Package;Let's Stop N Shop;San Francisco;USA
10884;Louisiana Fiery Hot Pepper Sauce;Condiments;12;1998-03-12 00:00:00.000;1998-02-13 00:00:00.000;-27;90,97;United Package;Let's Stop N Shop;San Francisco;USA
10885;Chang;Beverages;20;1998-03-12 00:00:00.000;1998-02-18 00:00:00.000;-22;5,64;Federal Shipping;Suprêmes délices;Charleroi;Belgium
10885;Guaraná Fantástica;Beverages;12;1998-03-12 00:00:00.000;1998-02-18 00:00:00.000;-22;5,64;Federal Shipping;Suprêmes délices;Charleroi;Belgium
10885;Outback Lager;Beverages;30;1998-03-12 00:00:00.000;1998-02-18 00:00:00.000;-22;5,64;Federal Shipping;Suprêmes délices;Charleroi;Belgium
10885;Original Frankfurter grüne Soße;Condiments;25;1998-03-12 00:00:00.000;1998-02-18 00:00:00.000;-22;5,64;Federal Shipping;Suprêmes délices;Charleroi;Belgium
10886;Ikura;Seafood;70;1998-03-13 00:00:00.000;1998-03-02 00:00:00.000;-11;4,99;Speedy Express;Hanari Carnes;Rio de Janeiro;Brazil
10886;Gorgonzola Telino;Dairy Products;35;1998-03-13 00:00:00.000;1998-03-02 00:00:00.000;-11;4,99;Speedy Express;Hanari Carnes;Rio de Janeiro;Brazil
10886;Original Frankfurter grüne Soße;Condiments;40;1998-03-13 00:00:00.000;1998-03-02 00:00:00.000;-11;4,99;Speedy Express;Hanari Carnes;Rio de Janeiro;Brazil
10887;NuNuCa Nuß-Nougat-Creme;Confections;5;1998-03-13 00:00:00.000;1998-02-16 00:00:00.000;-25;1,25;Federal Shipping;Galería del gastronómo;Barcelona;Spain
10888;Chang;Beverages;20;1998-03-16 00:00:00.000;1998-02-23 00:00:00.000;-21;51,87;United Package;Godos Cocina Típica;Sevilla;Spain
10888;Scottish Longbreads;Confections;18;1998-03-16 00:00:00.000;1998-02-23 00:00:00.000;-21;51,87;United Package;Godos Cocina Típica;Sevilla;Spain
10889;Queso Cabrales;Dairy Products;40;1998-03-16 00:00:00.000;1998-02-23 00:00:00.000;-21;280,61;Federal Shipping;Rattlesnake Canyon Grocery;Albuquerque;USA
10889;Côte de Blaye;Beverages;40;1998-03-16 00:00:00.000;1998-02-23 00:00:00.000;-21;280,61;Federal Shipping;Rattlesnake Canyon Grocery;Albuquerque;USA
10890;Alice Mutton;Meat/Poultry;15;1998-03-16 00:00:00.000;1998-02-18 00:00:00.000;-26;32,76;Speedy Express;Du monde entier;Nantes;France
10890;Sasquatch Ale;Beverages;10;1998-03-16 00:00:00.000;1998-02-18 00:00:00.000;-26;32,76;Speedy Express;Du monde entier;Nantes;France
10890;Jack's New England Clam Chowder;Seafood;14;1998-03-16 00:00:00.000;1998-02-18 00:00:00.000;-26;32,76;Speedy Express;Du monde entier;Nantes;France
10891;Nord-Ost Matjeshering;Seafood;15;1998-03-17 00:00:00.000;1998-02-19 00:00:00.000;-26;20,37;United Package;Lehmanns Marktstand;Frankfurt a.M.;Germany
10892;Raclette Courdavault;Dairy Products;40;1998-03-17 00:00:00.000;1998-02-19 00:00:00.000;-26;120,27;United Package;Maison Dewey;Bruxelles;Belgium
10893;Northwoods Cranberry Sauce;Condiments;30;1998-03-18 00:00:00.000;1998-02-20 00:00:00.000;-26;77,78;United Package;Königlich Essen;Brandenburg;Germany
10893;Guaraná Fantástica;Beverages;10;1998-03-18 00:00:00.000;1998-02-20 00:00:00.000;-26;77,78;United Package;Königlich Essen;Brandenburg;Germany
10893;Thüringer Rostbratwurst;Meat/Poultry;24;1998-03-18 00:00:00.000;1998-02-20 00:00:00.000;-26;77,78;United Package;Königlich Essen;Brandenburg;Germany
10893;Nord-Ost Matjeshering;Seafood;35;1998-03-18 00:00:00.000;1998-02-20 00:00:00.000;-26;77,78;United Package;Königlich Essen;Brandenburg;Germany
10893;Inlagd Sill;Seafood;20;1998-03-18 00:00:00.000;1998-02-20 00:00:00.000;-26;77,78;United Package;Königlich Essen;Brandenburg;Germany
10894;Konbu;Seafood;28;1998-03-18 00:00:00.000;1998-02-20 00:00:00.000;-26;116,13;Speedy Express;Save-a-lot Markets;Boise;USA
10894;Gudbrandsdalsost;Dairy Products;50;1998-03-18 00:00:00.000;1998-02-20 00:00:00.000;-26;116,13;Speedy Express;Save-a-lot Markets;Boise;USA
10894;Rhönbräu Klosterbier;Beverages;120;1998-03-18 00:00:00.000;1998-02-20 00:00:00.000;-26;116,13;Speedy Express;Save-a-lot Markets;Boise;USA
10895;Guaraná Fantástica;Beverages;110;1998-03-18 00:00:00.000;1998-02-23 00:00:00.000;-23;162,75;Speedy Express;Ernst Handel;Graz;Austria
10895;Chartreuse verte;Beverages;45;1998-03-18 00:00:00.000;1998-02-23 00:00:00.000;-23;162,75;Speedy Express;Ernst Handel;Graz;Austria
10895;Boston Crab Meat;Seafood;91;1998-03-18 00:00:00.000;1998-02-23 00:00:00.000;-23;162,75;Speedy Express;Ernst Handel;Graz;Austria
10895;Camembert Pierrot;Dairy Products;100;1998-03-18 00:00:00.000;1998-02-23 00:00:00.000;-23;162,75;Speedy Express;Ernst Handel;Graz;Austria
10896;Rogede sild;Seafood;15;1998-03-19 00:00:00.000;1998-02-27 00:00:00.000;-20;32,45;Federal Shipping;Maison Dewey;Bruxelles;Belgium
10896;Gnocchi di nonna Alice;Grains/Cereals;16;1998-03-19 00:00:00.000;1998-02-27 00:00:00.000;-20;32,45;Federal Shipping;Maison Dewey;Bruxelles;Belgium
10897;Thüringer Rostbratwurst;Meat/Poultry;80;1998-03-19 00:00:00.000;1998-02-25 00:00:00.000;-22;603,54;United Package;Hungry Owl All-Night Grocers;Cork;Ireland
10897;Nord-Ost Matjeshering;Seafood;36;1998-03-19 00:00:00.000;1998-02-25 00:00:00.000;-22;603,54;United Package;Hungry Owl All-Night Grocers;Cork;Ireland
10898;Konbu;Seafood;5;1998-03-20 00:00:00.000;1998-03-06 00:00:00.000;-14;1,27;United Package;Océano Atlántico Ltda.;Buenos Aires;Argentina
10899;Chartreuse verte;Beverages;8;1998-03-20 00:00:00.000;1998-02-26 00:00:00.000;-22;1,21;Federal Shipping;LILA-Supermercado;Barquisimeto;Venezuela
10900;Outback Lager;Beverages;3;1998-03-20 00:00:00.000;1998-03-04 00:00:00.000;-16;1,66;United Package;Wellington Importadora;Resende;Brazil
10901;Jack's New England Clam Chowder;Seafood;30;1998-03-23 00:00:00.000;1998-02-26 00:00:00.000;-25;62,09;Speedy Express;HILARION-Abastos;San Cristóbal;Venezuela
10901;Flotemysost;Dairy Products;30;1998-03-23 00:00:00.000;1998-02-26 00:00:00.000;-25;62,09;Speedy Express;HILARION-Abastos;San Cristóbal;Venezuela
10902;Pâté chinois;Meat/Poultry;30;1998-03-23 00:00:00.000;1998-03-03 00:00:00.000;-20;44,15;Speedy Express;Folk och fä HB;Bräcke;Sweden
10902;Tarte au sucre;Confections;6;1998-03-23 00:00:00.000;1998-03-03 00:00:00.000;-20;44,15;Speedy Express;Folk och fä HB;Bräcke;Sweden
10903;Konbu;Seafood;40;1998-03-24 00:00:00.000;1998-03-04 00:00:00.000;-20;36,71;Federal Shipping;Hanari Carnes;Rio de Janeiro;Brazil
10903;Louisiana Fiery Hot Pepper Sauce;Condiments;21;1998-03-24 00:00:00.000;1998-03-04 00:00:00.000;-20;36,71;Federal Shipping;Hanari Carnes;Rio de Janeiro;Brazil
10903;Scottish Longbreads;Confections;20;1998-03-24 00:00:00.000;1998-03-04 00:00:00.000;-20;36,71;Federal Shipping;Hanari Carnes;Rio de Janeiro;Brazil
10904;Escargots de Bourgogne;Seafood;15;1998-03-24 00:00:00.000;1998-02-27 00:00:00.000;-25;162,95;Federal Shipping;White Clover Markets;Seattle;USA
10904;Tarte au sucre;Confections;35;1998-03-24 00:00:00.000;1998-02-27 00:00:00.000;-25;162,95;Federal Shipping;White Clover Markets;Seattle;USA
10905;Chai;Beverages;20;1998-03-24 00:00:00.000;1998-03-06 00:00:00.000;-18;13,72;United Package;Wellington Importadora;Resende;Brazil
10906;Sirop d'érable;Condiments;15;1998-03-11 00:00:00.000;1998-03-03 00:00:00.000;-8;26,29;Federal Shipping;Wolski Zajazd;Warszawa;Poland
10907;Rhönbräu Klosterbier;Beverages;14;1998-03-25 00:00:00.000;1998-02-27 00:00:00.000;-26;9,19;Federal Shipping;Spécialités du monde;Paris;France
10908;Uncle Bob's Organic Dried Pears;Produce;20;1998-03-26 00:00:00.000;1998-03-06 00:00:00.000;-20;32,96;United Package;Reggiani Caseifici;Reggio Emilia;Italy
10908;Filo Mix;Grains/Cereals;14;1998-03-26 00:00:00.000;1998-03-06 00:00:00.000;-20;32,96;United Package;Reggiani Caseifici;Reggio Emilia;Italy
10909;Uncle Bob's Organic Dried Pears;Produce;12;1998-03-26 00:00:00.000;1998-03-10 00:00:00.000;-16;53,05;United Package;Santé Gourmet;Stavern;Norway
10909;Pavlova;Confections;15;1998-03-26 00:00:00.000;1998-03-10 00:00:00.000;-16;53,05;United Package;Santé Gourmet;Stavern;Norway
10909;Jack's New England Clam Chowder;Seafood;5;1998-03-26 00:00:00.000;1998-03-10 00:00:00.000;-16;53,05;United Package;Santé Gourmet;Stavern;Norway
10910;Teatime Chocolate Biscuits;Confections;12;1998-03-26 00:00:00.000;1998-03-04 00:00:00.000;-22;38,11;Federal Shipping;Wilman Kala;Helsinki;Finland
10910;Maxilaku;Confections;10;1998-03-26 00:00:00.000;1998-03-04 00:00:00.000;-22;38,11;Federal Shipping;Wilman Kala;Helsinki;Finland
10910;Sirop d'érable;Condiments;5;1998-03-26 00:00:00.000;1998-03-04 00:00:00.000;-22;38,11;Federal Shipping;Wilman Kala;Helsinki;Finland
10911;Chai;Beverages;10;1998-03-26 00:00:00.000;1998-03-05 00:00:00.000;-21;38,19;Speedy Express;Godos Cocina Típica;Sevilla;Spain
10911;Alice Mutton;Meat/Poultry;12;1998-03-26 00:00:00.000;1998-03-05 00:00:00.000;-21;38,19;Speedy Express;Godos Cocina Típica;Sevilla;Spain
10911;Laughing Lumberjack Lager;Beverages;15;1998-03-26 00:00:00.000;1998-03-05 00:00:00.000;-21;38,19;Speedy Express;Godos Cocina Típica;Sevilla;Spain
10912;Queso Cabrales;Dairy Products;40;1998-03-26 00:00:00.000;1998-03-18 00:00:00.000;-8;580,91;United Package;Hungry Owl All-Night Grocers;Cork;Ireland
10912;Thüringer Rostbratwurst;Meat/Poultry;60;1998-03-26 00:00:00.000;1998-03-18 00:00:00.000;-8;580,91;United Package;Hungry Owl All-Night Grocers;Cork;Ireland
10913;Chef Anton's Cajun Seasoning;Condiments;30;1998-03-26 00:00:00.000;1998-03-04 00:00:00.000;-22;33,05;Speedy Express;Queen Cozinha;Sao Paulo;Brazil
10913;Geitost;Dairy Products;40;1998-03-26 00:00:00.000;1998-03-04 00:00:00.000;-22;33,05;Speedy Express;Queen Cozinha;Sao Paulo;Brazil
10913;Escargots de Bourgogne;Seafood;15;1998-03-26 00:00:00.000;1998-03-04 00:00:00.000;-22;33,05;Speedy Express;Queen Cozinha;Sao Paulo;Brazil
10914;Flotemysost;Dairy Products;25;1998-03-27 00:00:00.000;1998-03-02 00:00:00.000;-25;21,19;Speedy Express;Queen Cozinha;Sao Paulo;Brazil
10915;Alice Mutton;Meat/Poultry;10;1998-03-27 00:00:00.000;1998-03-02 00:00:00.000;-25;3,51;United Package;Tortuga Restaurante;México D.F.;Mexico
10915;Geitost;Dairy Products;30;1998-03-27 00:00:00.000;1998-03-02 00:00:00.000;-25;3,51;United Package;Tortuga Restaurante;México D.F.;Mexico
10915;Tourtière;Meat/Poultry;10;1998-03-27 00:00:00.000;1998-03-02 00:00:00.000;-25;3,51;United Package;Tortuga Restaurante;México D.F.;Mexico
10916;Pavlova;Confections;6;1998-03-27 00:00:00.000;1998-03-09 00:00:00.000;-18;63,77;United Package;Rancho grande;Buenos Aires;Argentina
10916;Mascarpone Fabioli;Dairy Products;6;1998-03-27 00:00:00.000;1998-03-09 00:00:00.000;-18;63,77;United Package;Rancho grande;Buenos Aires;Argentina
10916;Ravioli Angelo;Grains/Cereals;20;1998-03-27 00:00:00.000;1998-03-09 00:00:00.000;-18;63,77;United Package;Rancho grande;Buenos Aires;Argentina
10917;Nord-Ost Matjeshering;Seafood;1;1998-03-30 00:00:00.000;1998-03-11 00:00:00.000;-19;8,29;United Package;Romero y tomillo;Madrid;Spain
10917;Camembert Pierrot;Dairy Products;10;1998-03-30 00:00:00.000;1998-03-11 00:00:00.000;-19;8,29;United Package;Romero y tomillo;Madrid;Spain
10918;Chai;Beverages;60;1998-03-30 00:00:00.000;1998-03-11 00:00:00.000;-19;48,83;Federal Shipping;Bottom-Dollar Markets;Tsawassen;Canada
10918;Camembert Pierrot;Dairy Products;25;1998-03-30 00:00:00.000;1998-03-11 00:00:00.000;-19;48,83;Federal Shipping;Bottom-Dollar Markets;Tsawassen;Canada
10919;Pavlova;Confections;24;1998-03-30 00:00:00.000;1998-03-04 00:00:00.000;-26;19,8;United Package;LINO-Delicateses;I. de Margarita;Venezuela
10919;NuNuCa Nuß-Nougat-Creme;Confections;24;1998-03-30 00:00:00.000;1998-03-04 00:00:00.000;-26;19,8;United Package;LINO-Delicateses;I. de Margarita;Venezuela
10919;Boston Crab Meat;Seafood;20;1998-03-30 00:00:00.000;1998-03-04 00:00:00.000;-26;19,8;United Package;LINO-Delicateses;I. de Margarita;Venezuela
10920;Valkoinen suklaa;Confections;24;1998-03-31 00:00:00.000;1998-03-09 00:00:00.000;-22;29,61;United Package;Around the Horn;Colchester;UK
10921;Steeleye Stout;Beverages;10;1998-04-14 00:00:00.000;1998-03-09 00:00:00.000;-36;176,48;Speedy Express;Vaffeljernet;Århus;Denmark
10921;Vegie-spread;Condiments;40;1998-04-14 00:00:00.000;1998-03-09 00:00:00.000;-36;176,48;Speedy Express;Vaffeljernet;Århus;Denmark
10922;Alice Mutton;Meat/Poultry;15;1998-03-31 00:00:00.000;1998-03-05 00:00:00.000;-26;62,74;Federal Shipping;Hanari Carnes;Rio de Janeiro;Brazil
10922;Guaraná Fantástica;Beverages;35;1998-03-31 00:00:00.000;1998-03-05 00:00:00.000;-26;62,74;Federal Shipping;Hanari Carnes;Rio de Janeiro;Brazil
10923;Singaporean Hokkien Fried Mee;Grains/Cereals;10;1998-04-14 00:00:00.000;1998-03-13 00:00:00.000;-32;68,26;Federal Shipping;La maison d'Asie;Toulouse;France
10923;Ipoh Coffee;Beverages;10;1998-04-14 00:00:00.000;1998-03-13 00:00:00.000;-32;68,26;Federal Shipping;La maison d'Asie;Toulouse;France
10923;Laughing Lumberjack Lager;Beverages;24;1998-04-14 00:00:00.000;1998-03-13 00:00:00.000;-32;68,26;Federal Shipping;La maison d'Asie;Toulouse;France
10924;Ikura;Seafood;20;1998-04-01 00:00:00.000;1998-04-08 00:00:00.000;7;151,52;United Package;Berglunds snabbköp;Luleå;Sweden
10924;Rössle Sauerkraut;Produce;30;1998-04-01 00:00:00.000;1998-04-08 00:00:00.000;7;151,52;United Package;Berglunds snabbköp;Luleå;Sweden
10924;Rhönbräu Klosterbier;Beverages;6;1998-04-01 00:00:00.000;1998-04-08 00:00:00.000;7;151,52;United Package;Berglunds snabbköp;Luleå;Sweden
10925;Inlagd Sill;Seafood;25;1998-04-01 00:00:00.000;1998-03-13 00:00:00.000;-19;2,27;Speedy Express;Hanari Carnes;Rio de Janeiro;Brazil
10925;Filo Mix;Grains/Cereals;12;1998-04-01 00:00:00.000;1998-03-13 00:00:00.000;-19;2,27;Speedy Express;Hanari Carnes;Rio de Janeiro;Brazil
10926;Queso Cabrales;Dairy Products;2;1998-04-01 00:00:00.000;1998-03-11 00:00:00.000;-21;39,92;Federal Shipping;Ana Trujillo Emparedados y helados;México D.F.;Mexico
10926;Konbu;Seafood;10;1998-04-01 00:00:00.000;1998-03-11 00:00:00.000;-21;39,92;Federal Shipping;Ana Trujillo Emparedados y helados;México D.F.;Mexico
10926;Teatime Chocolate Biscuits;Confections;7;1998-04-01 00:00:00.000;1998-03-11 00:00:00.000;-21;39,92;Federal Shipping;Ana Trujillo Emparedados y helados;México D.F.;Mexico
10926;Mozzarella di Giovanni;Dairy Products;10;1998-04-01 00:00:00.000;1998-03-11 00:00:00.000;-21;39,92;Federal Shipping;Ana Trujillo Emparedados y helados;México D.F.;Mexico
10927;Sir Rodney's Marmalade;Confections;5;1998-04-02 00:00:00.000;1998-04-08 00:00:00.000;6;19,79;Speedy Express;La corne d'abondance;Versailles;France
10927;Filo Mix;Grains/Cereals;5;1998-04-02 00:00:00.000;1998-04-08 00:00:00.000;6;19,79;Speedy Express;La corne d'abondance;Versailles;France
10927;Lakkalikööri;Beverages;20;1998-04-02 00:00:00.000;1998-04-08 00:00:00.000;6;19,79;Speedy Express;La corne d'abondance;Versailles;France
10928;Zaanse koeken;Confections;5;1998-04-02 00:00:00.000;1998-03-18 00:00:00.000;-15;1,36;Speedy Express;Galería del gastronómo;Barcelona;Spain
10928;Lakkalikööri;Beverages;5;1998-04-02 00:00:00.000;1998-03-18 00:00:00.000;-15;1,36;Speedy Express;Galería del gastronómo;Barcelona;Spain
10929;Sir Rodney's Scones;Confections;60;1998-04-02 00:00:00.000;1998-03-12 00:00:00.000;-21;33,93;Speedy Express;Frankenversand;München;Germany
10929;Rhönbräu Klosterbier;Beverages;49;1998-04-02 00:00:00.000;1998-03-12 00:00:00.000;-21;33,93;Speedy Express;Frankenversand;München;Germany
10929;Original Frankfurter grüne Soße;Condiments;15;1998-04-02 00:00:00.000;1998-03-12 00:00:00.000;-21;33,93;Speedy Express;Frankenversand;München;Germany
10930;Sir Rodney's Scones;Confections;36;1998-04-17 00:00:00.000;1998-03-18 00:00:00.000;-30;15,55;Federal Shipping;Suprêmes délices;Charleroi;Belgium
10930;Schoggi Schokolade;Confections;25;1998-04-17 00:00:00.000;1998-03-18 00:00:00.000;-30;15,55;Federal Shipping;Suprêmes délices;Charleroi;Belgium
10930;Pâté chinois;Meat/Poultry;25;1998-04-17 00:00:00.000;1998-03-18 00:00:00.000;-30;15,55;Federal Shipping;Suprêmes délices;Charleroi;Belgium
10930;Escargots de Bourgogne;Seafood;30;1998-04-17 00:00:00.000;1998-03-18 00:00:00.000;-30;15,55;Federal Shipping;Suprêmes délices;Charleroi;Belgium
10931;Konbu;Seafood;42;1998-03-20 00:00:00.000;1998-03-19 00:00:00.000;-1;13,6;United Package;Richter Supermarkt;Genève;Switzerland
10931;Ravioli Angelo;Grains/Cereals;30;1998-03-20 00:00:00.000;1998-03-19 00:00:00.000;-1;13,6;United Package;Richter Supermarkt;Genève;Switzerland
10932;Pavlova;Confections;30;1998-04-03 00:00:00.000;1998-03-24 00:00:00.000;-10;134,64;Speedy Express;Bon app';Marseille;France
10932;Tarte au sucre;Confections;14;1998-04-03 00:00:00.000;1998-03-24 00:00:00.000;-10;134,64;Speedy Express;Bon app';Marseille;France
10932;Mozzarella di Giovanni;Dairy Products;16;1998-04-03 00:00:00.000;1998-03-24 00:00:00.000;-10;134,64;Speedy Express;Bon app';Marseille;France
10932;Rhönbräu Klosterbier;Beverages;20;1998-04-03 00:00:00.000;1998-03-24 00:00:00.000;-10;134,64;Speedy Express;Bon app';Marseille;France
10933;Perth Pasties;Meat/Poultry;2;1998-04-03 00:00:00.000;1998-03-16 00:00:00.000;-18;54,15;Federal Shipping;Island Trading;Cowes;UK
10933;Sirop d'érable;Condiments;30;1998-04-03 00:00:00.000;1998-03-16 00:00:00.000;-18;54,15;Federal Shipping;Island Trading;Cowes;UK
10934;Grandma's Boysenberry Spread;Condiments;20;1998-04-06 00:00:00.000;1998-03-12 00:00:00.000;-25;32,01;Federal Shipping;Lehmanns Marktstand;Frankfurt a.M.;Germany
10935;Chai;Beverages;21;1998-04-06 00:00:00.000;1998-03-18 00:00:00.000;-19;47,59;Federal Shipping;Wellington Importadora;Resende;Brazil
10935;Carnarvon Tigers;Seafood;4;1998-04-06 00:00:00.000;1998-03-18 00:00:00.000;-19;47,59;Federal Shipping;Wellington Importadora;Resende;Brazil
10935;Tunnbröd;Grains/Cereals;8;1998-04-06 00:00:00.000;1998-03-18 00:00:00.000;-19;47,59;Federal Shipping;Wellington Importadora;Resende;Brazil
10936;Inlagd Sill;Seafood;30;1998-04-06 00:00:00.000;1998-03-18 00:00:00.000;-19;33,68;United Package;Great Lakes Food Market;Eugene;USA
10937;Rössle Sauerkraut;Produce;8;1998-03-24 00:00:00.000;1998-03-13 00:00:00.000;-11;31,51;Federal Shipping;Cactus Comidas para llevar;Buenos Aires;Argentina
10937;Sasquatch Ale;Beverages;20;1998-03-24 00:00:00.000;1998-03-13 00:00:00.000;-11;31,51;Federal Shipping;Cactus Comidas para llevar;Buenos Aires;Argentina
10938;Konbu;Seafood;20;1998-04-07 00:00:00.000;1998-03-16 00:00:00.000;-22;31,89;United Package;QUICK-Stop;Cunewalde;Germany
10938;Ipoh Coffee;Beverages;24;1998-04-07 00:00:00.000;1998-03-16 00:00:00.000;-22;31,89;United Package;QUICK-Stop;Cunewalde;Germany
10938;Camembert Pierrot;Dairy Products;49;1998-04-07 00:00:00.000;1998-03-16 00:00:00.000;-22;31,89;United Package;QUICK-Stop;Cunewalde;Germany
10938;Flotemysost;Dairy Products;35;1998-04-07 00:00:00.000;1998-03-16 00:00:00.000;-22;31,89;United Package;QUICK-Stop;Cunewalde;Germany
10939;Chang;Beverages;10;1998-04-07 00:00:00.000;1998-03-13 00:00:00.000;-25;76,33;United Package;Magazzini Alimentari Riuniti;Bergamo;Italy
10939;Laughing Lumberjack Lager;Beverages;40;1998-04-07 00:00:00.000;1998-03-13 00:00:00.000;-25;76,33;United Package;Magazzini Alimentari Riuniti;Bergamo;Italy
10940;Uncle Bob's Organic Dried Pears;Produce;8;1998-04-08 00:00:00.000;1998-03-23 00:00:00.000;-16;19,77;Federal Shipping;Bon app';Marseille;France
10940;Konbu;Seafood;20;1998-04-08 00:00:00.000;1998-03-23 00:00:00.000;-16;19,77;Federal Shipping;Bon app';Marseille;France
10941;Gorgonzola Telino;Dairy Products;44;1998-04-08 00:00:00.000;1998-03-20 00:00:00.000;-19;400,81;United Package;Save-a-lot Markets;Boise;USA
10941;Tarte au sucre;Confections;30;1998-04-08 00:00:00.000;1998-03-20 00:00:00.000;-19;400,81;United Package;Save-a-lot Markets;Boise;USA
10941;Scottish Longbreads;Confections;80;1998-04-08 00:00:00.000;1998-03-20 00:00:00.000;-19;400,81;United Package;Save-a-lot Markets;Boise;USA
10941;Mozzarella di Giovanni;Dairy Products;50;1998-04-08 00:00:00.000;1998-03-20 00:00:00.000;-19;400,81;United Package;Save-a-lot Markets;Boise;USA
10942;Maxilaku;Confections;28;1998-04-08 00:00:00.000;1998-03-18 00:00:00.000;-21;17,95;Federal Shipping;Reggiani Caseifici;Reggio Emilia;Italy
10943;Konbu;Seafood;15;1998-04-08 00:00:00.000;1998-03-19 00:00:00.000;-20;2,17;United Package;B's Beverages;London;UK
